text,label,notes,source,object_id
"Aicon is reasonable for areas where it's required, but ""solving"" things in areas where for millenia it wasnt required simply removes the pressure to act. This would be the opposite of what's required right now, which is decisive and heavy action on something we've been inactive on for way too long.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654281,48654281
"This matches my experience coding, and the expectations I (and many other) have been voicing for years about why AI is still a ways away from solving coding. The hard part of programming isn't pressing the keys to put code into a file, it's understanding the problem and coming up with a good, clean, extensible solution. AI is great at making ok solutions that technically work, but pretty bad at having a good vision for a solution. AI is still very useful for bouncing ideas off of and exploring to create a better understanding, but writing a good spec for an LLM to implement isn't much easier than just writing the code yourself.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654260,48654260
"You can do a perfectly good, very efficient mini split for USD $5k. Avoids the leaks of window of portable units. And if you're feeling fancy you can get it as a cold climate heat pump. They're great options for retrofitting - can do multiple indoor air handlers, etc., for far less than $50k",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654207,48654207
"Air conditioning only works for things inside of buildings. Not so good for the plants and animals our lives depend on. And it raises the heat outside of buildings. Not so good for people who have to be outside, think first responders etc. ""just turn on the AC and keep burning the world down"" isn't really the answer.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654196,48654196
"I don’t think it has killed it per se. I think it’s a major shift and the long standing institutions were in equilibrium to where society was prior. It worked. Disruption came and quicker than ever. We are adapting much slower than we have before. This makes it seem bleak. Just like a market, we will reach an equilibrium again but it won’t be like before. We now have the opportunity to increase our learning velocity like never before. It’s important to distinguish between substitution and supplemental on where we go especially with AI.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654195,48654195
There are some problems with incentives in the vuln report space. People report trivial vulns and expect the same treatment as people reporting critical vulns. But this isn't new with AI. Look at all the ReDos vulns in npm ecosystem. Its questionable if its a vuln in general but half of them aren't even triggerable.,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654180,48654180
"Last time I saw one of these conversations on HN that was the key question. What people disagreed on was what's good, or what's even good enough. I don't think that's a new thing but it's becoming far more apparent in the age of AI. I'll make the claim, a demo is easy to make. But it's far from a minimum viable product. A demo is * maybe* 10% of the work. But for some people I know (and work with) they act like it's 90%.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654169,48654169
He was definately referring to gooning to llms.,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654148,48654148
"Maybe I'm being defensive, but the problem with this chart is it assume a binary of good dev/bad dev; AI makes the bad dev worse and the good dev better. However, I think I once was a pretty good dev, and AI use is slowly turning me into a slop cannon. The temptation to use AI in place of real understanding is too strong. I'm sure you'll say I was always dead weight, but I just want you to consider the possibility that AI might erode the capacity for good devs to handle discomfort, turning them into bad devs.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654119,48654119
"> Had the US not used air conditioning so much we probably wouldn't have this heatwave right now. Sure we would, since AC has nothing to do with it.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654117,48654117
Big Ad Tech is helping push age verification because Big AI Tech took away human eyeballs. It's not that deep.,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654114,48654114
"I think it's more that air conditioning is (currently) prohibitively expensive. The few people I know that have it spent several thousands of euros on their installations. That's not something most people have lying around. You'd think the government could subsidize aircon like they did solar for years, and both of those things combined would translate to very pleasant summers spent in energy neutral air conditioned homes.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654036,48654036
"Had the US not used air conditioning so much we probably wouldn't have this heatwave right now. Oh but what's the problem, just add more air conditioning! :facepalm:",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654018,48654018
Agree Especially as air conditioning are heat pumps. Would have helped solve the large dependency on natural gas heating for free as a byproduct!,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48653939,48653939
I wrote an essay about how I am handling AI in my CS courses: https://htmx.org/essays/universities-and-ai/,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48653918,48653918
I’m a particular fan of the ai-for-brains emoji in Slack https://slackmojis.com/emojis/63197-ai-for-brains,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48653911,48653911
"Ignoring the fact that some people don't have arms, what's to stop AI generating video with the required motions? However, if Google can normalize having a camera on in order to browse, then they can process your facial expressions when they show you ads. So the end game is an AI reacting to advertisements served by another AI. O brave new world...",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48653845,48653845
"A lot of obvious LLM speech is obvious, but please spare us academics and former academics who learned how to use an em- and en-dash properly. Proper writing in general is being derided by younger folks who are too uneducated to tell the difference. I recently had someone claim my company's website, which is virtually unchanged since 2020, was ""obviously AI."" Yeah, kid, except you can go on Internet Archive and see it before ChatGPT was dropped. But it doesn't matter. It's just playing chess with pigeons at that point.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48653837,48653837
"AC is sorely lacking in the EU, e.g. right now I have one in my office but not in my bedroom and nights are horrible, but I do read a lot about people overdoing it quite a bit with AC, aiming at 18-20°C during 30s outside which is a huge energy expenditure when a healthy human should be perfectly fine at higher temperatures",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48653829,48653829
"That’s normal where I live in the Southeast US from late May to late September. Plus 60-99% humidity, I can see the air in the mornings. There’s something about 85F/30C and 80%+ humidity that prevents the temp from going much higher for a longer period of time.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48653761,48653761
"I've been on a crusade against sloppy use of AI recently. A conversation between my brother and I spawned the idea of ""emoji reaction dog whistles"" and I couldn't stop thinking about the idea until I wrote it down. Not meant to be taken very seriously, but not entirely UNseriously either",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48653747,48653747
"China has run at 360kmh before, but last I checked they mostly run slower. Air resistance is a killer as you go faster. So for trains 300 is usually about the best compromise between energy use and speed. If you want to go faster a jet at altitude is going to be much faster at a better fuel efficiency. High speeds make sense for long distances.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48653738,48653738
Cool. There's a few sites now. I've been using signalbloom.ai and it has 5000 US ETFs.,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48653717,48653717
"As long as they're doing ~$12B/year in revenue, they're likely to stick around. https://news.airbnb.com/airbnb-q4-2025-financial-results/",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48653566,48653566
"They're using a custom fork of FEX ( https://fex-emu.com/ ). CodeWeavers, AIUI, have a plan - and their plan may also be using FEX as a basis.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48653554,48653554
Related. Others? Summer Rhombus picture competition 2026 - https://news.ycombinator.com/item?id=48546270 - June 2026 (2 comments) Rhombus Language - https://news.ycombinator.com/item?id=43394881 - March 2025 (158 comments) Rhombus: Macro-extensible language with conventional syntax built on Racket - https://news.ycombinator.com/item?id=41151439 - Aug 2024 (97 comments) State of Rhombus (programming language) - https://news.ycombinator.com/item?id=30314109 - Feb 2022 (17 comments),unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48653190,48653190
"Saw the name and was disappointed that this wasn't some kind of verified file system written in the F* programming language ( https://fstar-lang.org ). I don't think I'd ever trust or use this, but still, good job OP :)",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48652696,48652696
"""Writing specs"" is the essential complexity of programming. What you're saying is that there's no silver bullet. Agents or no agents, punchcards or interpreters, programming is programming at the end of the day.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48652209,48652209
"As someone who has Claude and Codex both bridged into a MOO along with other humans I can 100% believe this. It really is a different paradigm that you have to experience. Of course a MOO is already set up for social programming, so it will be interesting to see what platforms evolve (or find themselves coming round again) to facilitate this.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48651129,48651129
"If programming requires LLM/AI then regulation by government is needed to stop this overreach, which has the primary goal of banning you permanently forever making sure you can never come back to programming, in the event some AI in their system decides you have done something “wrong”.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48650545,48650545
"""Temporally Quaquaversal Virtual Nanomachine Programming In Multiple Topologically Connected Quantum-Relativistic Parallel Spacetimes... For Wordle!"" (Yes, I'm referencing a real thing, and it's worth watching.)",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48650153,48650153
"I just ask LLMs questions about things I'm curious about. I don't really want to follow someone else's predefined curriculum. A curriculum is necessary when the information has to be delivered in a lecture, but not in a 1-1 interactive setting. If you type ""I want to learn CUDA programming. Where should I start?"" into Claude, it gives a pretty plausible outline. It's not clear what an app could add to it.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48650062,48650062
"This isn't using WASM to solve the ""how can I make my file format compatible with more programming languages?"" problem. This is trying to solve the ""how can I add new encodings to my file format without making everyone update their code?"" problem. The former would rightly be solved with C bindings that anyone can link with if they want. The latter might not seem like a big deal, but it's been the main blocker advancing the parquet format. Most people end up not caring about new advanced encodings and just write parquet files with the most compatible feature set.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48649517,48649517
"Burning Man is unique in that it's a bottom up festival. Where it's the attendees that build the stages and festival. Vs a normal festival where it's the organizers who do the stages and programming. There are local ""burns"" in Europe but they're very small. I only know Fusion festival from the psytrance community so I didn't realize it was a multi genre festival, but that makes sense!",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48649299,48649299
"FYI, one of the most well-known books about writing game entity behavior is literally called ""Programming Game AI by Example."" (published in 2004) https://www.amazon.com/Programming-Example-Wordware-Develope...",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48648138,48648138
> Frontier models may eventually achieve super-intelligence but super-intelligence isn't necessary for most practical day-to-day programming I think you forgot what super-intelligence means…,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48647587,48647587
"I.e., the demand for programming tokens turns out to be quite elastic.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48647077,48647077
"I don't plan on using LLMs for programming any time soon. And I know like one guy who does use them. He's not a developer by trade, he just has to write programs sometimes.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48646631,48646631
Th is really not good advertisement for Claude-Oriented Programming,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48646346,48646346
both the Julia and Rust programming languages use curl -> sh to install,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48645810,48645810
"I'm perfectly capable of programming without internet or AI but I would admit it would take longer and in the modern world we live in it's often not economical to do so. After programming for over 20 years you start to get in that flow automatically at least you used to do so. I don't know if people starting out to program will be able to, but most experienced developers will feel this way I assume.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48645679,48645679
"I used to think I'll be into coding for the long haul, contributing to open source, and working on multi-year side projects. Nearly all of that passion vanished this year, and I've been struggling to replace it. I know I'm much better than the machine now, but the lines are starting to blur, and some of the small puzzles of day-to-day have been completely automated away. We've birthed a lot of puzzle solvers that enjoyed programming, and I'm sure many of them will move on to something else that scratches the same itch. I'm keen on learning what that will turn out to be.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48644581,48644581
"> I am contemplating whether I want to stay inside this rat race. I'm in the same boat. I'm hoping to go back to school in 2027 and be out of work that revolves around programming in 5 years. I'm not enthusiastic about the field anymore, which sucks, because I used to love working in programming.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48644392,48644392
"Plus all this pointer juggling would have been more or less ok (or not ok, but doable) when programming in assembly, but for a compiler it would have been a recipe for disaster...",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48643104,48643104
"Don't worry, we can regress our programming skill after 6 months of management, management of agents I mean",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48642617,48642617
i've seen many people get into cyberdecks. stuff like this gets people feet wet for stem professions like engineering and programming.,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48640851,48640851
"Note that these are Python-only results, the model will not do as well with other languages. I'm glad to see more domain-focused SLMs, we need more of them! A programming focused MoE should work well across many languages.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48640063,48640063
"Honestly, I think the biggest enjoyment I got from this thread is that programming culture is often toxic in ways that people aren't really ready to admit on this site which is dedicated to computers and programming. I can hear them now: ""Surely, you can't be happy with your decision, Mr. Ralo. You're leaving so much money on the table!"" And you're saying calmly: ""Yes, yes I am."" Best of luck to you and your efforts.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48639922,48639922
All problems in project Euler have closed form solutions. The computer programming part of it is just a quick way to develop candidate solutions.,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48639918,48639918
"I don't know, for example... https://news.climate.columbia.edu/2024/08/28/air-conditionin... But climate change is bullshit, right?",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48654725,48654725
"> moving to an ""ai-server"" running opencode What's the configuration of this server? How many do you need to deploy for your team size / estimated usage, if you're comfortable sharing that?",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48654670,48654670
And for Dark Souls AI: https://www.youtube.com/watch?v=PrHKzKQdZxY&t=1366s,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48654572,48654572
"This type of mentality is really not helping anyone. If you really think shaming people works, I don't know what planet youve been on for the past 10 years. And I reallllly dont trust any of you to accurately determine intent lol. The people going around pointing fingers about AI often get it wrong. Just listened to a podcast in which the host baselessly accused a film studio of using AI in their marketing and they later had to apologize because GUESS WHAT? An actual artist with feelings made the poster she was talking about. I'd honestly rather let a hundred AI fraudsters off the hook than falsely accuse one person of using it when they actually made a genuine effort.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48653926,48653926
"Thank you! Appreciate the kindhearted comment. Frankly, this thread was kind of wild, and it really got to me. It's not my first rodeo on HN, but the amount of wilful misunderstanding, weaponized debate devices, and manipulative grandstanding was off the charts compared to anything I've ever received in response to articles about programming. I'm still not sure what to attribute this to, and it will likely torture me for some more time. I mention this at the end of the article, but the paper that inspired me is ""No consonant-final stems in Japanese verb morphology"" ( https://doi.org/10.1016/j.lingua.2010.03.026 ). It uses a different notation but it also considers the suffixes to be -(i)masu, -(a)nai, and so on, and specifies rules for how empty-ish slots concatenate. Maybe you'll be able to understand it better than I did! I found it very interesting but dense.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48649574,48649574
"Hey, have you got any fundamental examples of why? I get pessimism towards AI, I've battled against using it after programming for so long, but I do intend to keep building on this and I'd genuinely appreciate things you saw that are icebergs.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48644358,48644358
"Ah thanks - I couldn't remember the original version. For reference: it's called Kernighan's Law, and can be found in the Second Edition of ""The Elements of Programming Style"", page 10 [1]. The original phrasing is: > Everyone knows that debugging is twice as hard as writing a program in the first place. So if you’re as clever as you can be when you write it, how will you ever debug it? [1] https://archive.org/details/the-elements-of-programming-styl...",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48641787,48641787
"Was it Casey Muratori that spoke about an AI educing allocations from 10k per frame to 200 per frame, but the manual programming work got it to 0 instead?",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48634431,48634431
"Nope, I do not: but if someone is riding the moral high horse, start with themselves ;)",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48655035,48655035
"I just started referring to those coworkers as Claude directly. Not like, at the start of the message, but after the first line? Nobody’s noticed yet.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48653881,48653881
We sound similar. I have found that the voice to text can often just randomly start spitting out emojis. Did you find that?,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48652439,48652439
"When I finally started using the internet to figure out what I'm supposed to do next on some of the quests, I couldn't believe how many of the answers were ""Talk to the NPC three times in a row to exhaust their dialogue"". Like, are you shitting me? Why? After a while, I would do this to every NPC, every time. But, yeah, it's a bad design.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48652305,48652305
Thanks for at least making a CLI in Rust instead of Python. Their gcloud CLI is so annoying (and slow) to use.,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48654576,48654576
Related. Others? Plotnine: Grammar of Graphics for Python (2019) - https://news.ycombinator.com/item?id=25948840 - Jan 2021 (37 comments) Plotnine: A grammar of graphics for Python - https://news.ycombinator.com/item?id=14430447 - May 2017 (38 comments),conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48649894,48649894
"Isn't this somewhat the point of python's override capability? You can exactly define what addition means here, just like you have to define what addition means for a matrix or another data structure. Separately you might find this to be smelly design, but then you should remember that this at least has precedence ¯\_(ツ)_/¯",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48645969,48645969
"Love your work on this, thanks for bringing the ggplot syntax to Python!",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48645220,48645220
"`from plotnine import *` ... I love the idea of a new python plotting library, but why is this anti-pattern so common with plotting libs?",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48642063,48642063
"Yep, I've updated dependencies with an RCE that can't be exploited in my codebase just to keep my security team happy. Not worth the multiple arguments about it not actually being an issue.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48654970,48654970
"Isn't he famous for social engineering/physical security type things? If you hire an expert in X, you are probably going to get X.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48654827,48654827
"How badly are they violating the code of conduct? It wouldn't be the first time a security researcher got thrown into prison or jail, in this line of work.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48654449,48654449
What is surprising is that GSM-R is 2g. Does not 2g have many security issues?,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48652926,48652926
This must be a multithreaded port right? How did you deal with the difficulty (security-wise) of handling C++ threads in a WASM context? https://news.ycombinator.com/item?id=27905555,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48652278,48652278
"No, thank you. As a parent, I want to give a device to my child that they can hack, just like I had. Why are we treating kids like adversarial threats? If my kid gets around parental controls, I’ll revoke their phone privileges. No need for invasive security.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48651500,48651500
wondering how accurate the extrapolated distances are? Like the Rhino and the tree -- I wonder if the approximation could be useful in something like forensics from a security video?,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48651409,48651409
"> Is embedding executable code into a file a security risk? Yes, which is why nobody uses PDFs.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48648438,48648438
Is embedding executable code into a file a security risk? My assumption is a yes,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48648315,48648315
"In general I agree with the 3D printing and open source community that bills like these are bad ideas. However, I want to ask this question in the spirit of helping craft better arguments: Given that it is extremely well known that most commercial printers will refuse to print anything that looks like counterfeit currency, why is this considered technically unworkable? I agree that compliance would be onerous, but that's different from insisting that it's not possible .",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48654005,48654005
"Where, specifically, in that tediously long article does it say that Iran won the war? I found one citation of an external source whose title claimed that Iran won, and another claiming that there was ""a significant shift in Iran's favor"". And I'm not surprised that the article is locked. If it were open to edit, there would be massive partisan re-writing of it, from all sides (Democratic, Republican, Iranian, Israeli, probably Chinese...)",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48652245,48652245
"Would you be open to sharing or open sourcing the underlying data source? I think there are some very powerful things you could do with this. For example, I recently discovered this site https://bomwiki.com/ which attempts to make a giant dependency graph of all the parts used to make large machines. This would not be possible without it being a wiki.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48651764,48651764
"> Your ID is already controlled by your government, and we don't call that dystopian control. The expression ""papers, please"", a classic exemplar of dystopian control, is referring to what? > First, it can be open source and have DRM and attestation. Android is open source, for instance. When people say ""open source"" in this context they mean that the user or third parties can make changes to the system, not that the source code is thrown over the wall from time to time. The situation with Android is exactly the thing that we don't want.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48651710,48651710
"I'm curious how it compares with Microsoft SwiftKey. Obviously, that's not an open-source app, but it would be an interesting benchmark.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48650623,48650623
"I see the opposite, they have a lot of oss projects nowadays and most of their new, interesting stuff is getting open sourced too, a la Microsoft",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48649548,48649548
A more descriptive title would be helpful OP: F3: Open-source data file format for the future Previous discussion: 2025 https://news.ycombinator.com/item?id=45437759,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48648327,48648327
> build an image from scratch with the packages you want Using what? Using NixOS to configure a system is orthogonal to the system actually running the Nix binary. Nix/Nixpkgs provide well maintained package derivations and module configuration for the largest amount of software of any ecosystem. IMO it's far simpler than Yocto or Buildroot or the dozen OCI container builder ecosystems that go in and out of favor.,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48654729,48654729
Will the digital Euro run on U.S. hardware and software?,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48653703,48653703
"Is there really a killer app here though? I've tried it and I think the hardware is really cool, but it doesn't really strike me that any of the software justifies the purchase price.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48653160,48653160
"Linked your own project with an ""All rights reserved"" license? The only thing my company will allow me to do with that software is have AI steal it </s>",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48651948,48651948
Yes I don’t understand why this is surprising or problematic at all? Actually the fact that they found this result didn’t hold in a different dataset is especially weird.,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48652156,48652156
But isn’t that what “training” is anyway? They train LLM today like that and the database becomes the parameters. You can post train on smaller corpus for purpose-built stuff.,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48642897,48642897
"You could, but it's driving in the wrong direction to try to build that knowledge into the model weights because you'll always run into a capacity limit sooner with a small model than with a larger one. The thing the model is specialised for is linguistic understanding and the reasoning process itself, and you max that out at the expense of domain-specific knowledge. If you take ""as few weights as possible"" as a given, I think the interesting question is how small you can make the model with externalised memory. The openclaw and hermes people are all over this sort of memory problem: using the local filesystem or a local database of some sort is exactly a ""very fast local memory"" where the more you use it, the more knowledge it gathers. Whether that translates to it being ""smarter"" is a deeper question than it looks.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48642407,48642407
"Postgres etc are more complex than Redis, are they not? Does your argument assume you already have a database, so you might as well use it for your cache mechanism?",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48640793,48640793
And how are they building that dataset? By recording in public. Yes it is about recording in public.,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48639637,48639637
"It's the same dataset as the original experiment, but could be interesting to dig into it more.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48639358,48639358
"It was just a joke, bud. I agree that a timeout would likely be fine depending on the situation. This is basically just a web page with javascript.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48652284,48652284
Why not respect the browser/system's theme? No need for settings or javascript: https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/V...,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48634516,48634516
"How can in-process channels be more dangerous than a socket-based IPC? The frontend still goes through the ""secure"" JavaScript engine AFAICS.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48628142,48628142
> Why would I use Tauri now? You’re “backend” isn’t JavaScript.,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48626791,48626791
"Thanks! I wish modern JavaScript were a little kinder to it, but I still use it myself for basic tasks.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48626322,48626322
"> Many (most?) developers don't really understand the threat model. It’s because CORS builds on a very odd base permission model. So if you use multipart form data, okay. But application JavaScript bad.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48620242,48620242
"I think you have it the other way around? D1, DO, KV are lockin. The worker is not lockin as it's just JavaScript/WASM and can run in a regular browser.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48617562,48617562
"But last time I checked (which was admittedly a while ago), JavaScriptCore didn't have one, no?",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48617267,48617267
How many people are writing C code with LLMs? I get the impression it's mostly JavaScript web apps,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48615389,48615389
"> Here’s another example: you’re making a static website. No JavaScript, no interactivity. Linking a huge file consuming clients’s bandwith for no reason. Embedding PII in the html source? And if setting up your own server, misconfiguring it?…",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48615344,48615344
"Your data input into ChatGPT and Claude aren't private by default, definitely not in aggregate. Who do you think the buyer of retail sentiment and ChatGPT queries are?",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48653925,48653925
